Identifiant,n° notice BnF,Type de notice ,Type de document,Localisation,Exemplaire n°,Titre,Auteur,Contributeur,Editeur,Date,Description,Sujet,Couverture,Langue,Format
http://catalogue.bnf.fr/ark:/12148/cb385070528,38507052,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-707 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 3, Cours du 21 janvier 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 816920220485, 816620333365, 817420211846, 817420211924numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (14 min 04 s, 46 min 29 s, 47 min 41 s, 41 min 37 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507029r,38507029,monographie,enregistrement sonore,Document numérique | NUMAUD-128383 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 4, Cours du 28 janvier 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420210050, 817420220630, 816810210792, 816920220640, 817420213682numéro de fabrication","Foucault, Michel (1926-1984) -- Critique et interprétation | Foucault, Michel (1926-1984) -- Philosophie politique | ",,fre | français | ,"5 disques compacts enregistrables (47 min 39 s, 46 min 43 s, 47 min 33 s, 46 min 30 s, 4 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507029r,38507029,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-708 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 4, Cours du 28 janvier 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420210050, 817420220630, 816810210792, 816920220640, 817420213682numéro de fabrication","Foucault, Michel (1926-1984) -- Critique et interprétation | Foucault, Michel (1926-1984) -- Philosophie politique | ",,fre | français | ,"5 disques compacts enregistrables (47 min 39 s, 46 min 43 s, 47 min 33 s, 46 min 30 s, 4 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507029r,38507029,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-708 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 4, Cours du 28 janvier 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420210050, 817420220630, 816810210792, 816920220640, 817420213682numéro de fabrication","Foucault, Michel (1926-1984) -- Critique et interprétation | Foucault, Michel (1926-1984) -- Philosophie politique | ",,fre | français | ,"5 disques compacts enregistrables (47 min 39 s, 46 min 43 s, 47 min 33 s, 46 min 30 s, 4 min 01 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507046b,38507046,monographie,enregistrement sonore,Document numérique | NUMAUD-128384 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 5, Cours du 25 février 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211847, 817420220594, 817420210080, 816920220576, 817420210084numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (42 min 01 s, 46 min 43 s, 46 min 21 s, 46 min 48 s, 5 min 44 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507046b,38507046,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-709 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 5, Cours du 25 février 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211847, 817420220594, 817420210080, 816920220576, 817420210084numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (42 min 01 s, 46 min 43 s, 46 min 21 s, 46 min 48 s, 5 min 44 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507046b,38507046,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-709 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 5, Cours du 25 février 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211847, 817420220594, 817420210080, 816920220576, 817420210084numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (42 min 01 s, 46 min 43 s, 46 min 21 s, 46 min 48 s, 5 min 44 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070559,38507055,monographie,enregistrement sonore,Document numérique | NUMAUD-128385 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 6, Cours du 4 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 816820223554, 817420214245, 817420211878, 817420210057numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (35 min 32 s, 46 min 37 s, 46 min 32 s, 15 min 07 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070559,38507055,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-710 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 6, Cours du 4 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 816820223554, 817420214245, 817420211878, 817420210057numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (35 min 32 s, 46 min 37 s, 46 min 32 s, 15 min 07 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070559,38507055,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-710 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 6, Cours du 4 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 816820223554, 817420214245, 817420211878, 817420210057numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (35 min 32 s, 46 min 37 s, 46 min 32 s, 15 min 07 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507056n,38507056,monographie,enregistrement sonore,Document numérique | NUMAUD-128386 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 7, Cours du 11 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211015, 817320211407, 817420211862, 829122215671numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (31 min 43 s, 48 min 42 s, 47 min 57 s, 34 min 05 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507056n,38507056,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-711 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 7, Cours du 11 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211015, 817320211407, 817420211862, 829122215671numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (31 min 43 s, 48 min 42 s, 47 min 57 s, 34 min 05 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507056n,38507056,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-711 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 7, Cours du 11 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211015, 817320211407, 817420211862, 829122215671numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (31 min 43 s, 48 min 42 s, 47 min 57 s, 34 min 05 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070570,38507057,monographie,enregistrement sonore,Document numérique | NUMAUD-128387 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 8, Cours du 18 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 929122212271, 817320211526, 817320211450, 817120250817, 817320211158numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (11 min 14 s, 47 min 24 s, 45 min 16 s, 47 min 12 s, 5 min 39 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070570,38507057,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-712 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 8, Cours du 18 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 929122212271, 817320211526, 817320211450, 817120250817, 817320211158numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (11 min 14 s, 47 min 24 s, 45 min 16 s, 47 min 12 s, 5 min 39 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070570,38507057,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-712 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 8, Cours du 18 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 929122212271, 817320211526, 817320211450, 817120250817, 817320211158numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (11 min 14 s, 47 min 24 s, 45 min 16 s, 47 min 12 s, 5 min 39 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507080h,38507080,monographie,enregistrement sonore,Document numérique | NUMAUD-128388 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 9, Cours du 25 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211861, 817420213865, 817320211436, 817320211513numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (40 min 04 s, 47 min 04 s, 47 min 08 s, 14 min 04 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507080h,38507080,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | NUMAV-280001 | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 9, Cours du 25 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211861, 817420213865, 817320211436, 817320211513numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (40 min 04 s, 47 min 04 s, 47 min 08 s, 14 min 04 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507080h,38507080,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-713 (3) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 9, Cours du 25 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211861, 817420213865, 817320211436, 817320211513numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (40 min 04 s, 47 min 04 s, 47 min 08 s, 14 min 04 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507080h,38507080,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-713 (4) | ,4,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 9, Cours du 25 mars 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211861, 817420213865, 817320211436, 817320211513numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (40 min 04 s, 47 min 04 s, 47 min 08 s, 14 min 04 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507083j,38507083,monographie,enregistrement sonore,Document numérique | NUMAUD-128389 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 10, Cours du 8 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211112, 817420211844, 817420213970, 817320211404numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (32 min 19 s, 46 min 55 s, 46 min 10 s, 26 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507083j,38507083,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-714 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 10, Cours du 8 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211112, 817420211844, 817420213970, 817320211404numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (32 min 19 s, 46 min 55 s, 46 min 10 s, 26 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507083j,38507083,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-714 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 10, Cours du 8 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817320211112, 817420211844, 817420213970, 817320211404numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (32 min 19 s, 46 min 55 s, 46 min 10 s, 26 min 50 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070857,38507085,monographie,enregistrement sonore,Document numérique | NUMAUD-128390 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 11, Cours du 15 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211806, 817320211843, 817320211155, 817120250839numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (19 min 15 s, 46 min 20 s, 46 min 37 s, 32 min 21 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070857,38507085,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-715 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 11, Cours du 15 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211806, 817320211843, 817320211155, 817120250839numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (19 min 15 s, 46 min 20 s, 46 min 37 s, 32 min 21 s)"
http://catalogue.bnf.fr/ark:/12148/cb385070857,38507085,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-715 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 11, Cours du 15 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211806, 817320211843, 817320211155, 817120250839numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (19 min 15 s, 46 min 20 s, 46 min 37 s, 32 min 21 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072237,38507223,monographie,enregistrement sonore,Document numérique | NUMAUD-128391 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 12, Cours du 22 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420213847, 817420211727, 817420211739, 817420211527numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (12 min 09 s, 46 min 38 s, 46 min 38 s, 31 min 25 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072237,38507223,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-716 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 12, Cours du 22 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420213847, 817420211727, 817420211739, 817420211527numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (12 min 09 s, 46 min 38 s, 46 min 38 s, 31 min 25 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072237,38507223,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-716 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 12, Cours du 22 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420213847, 817420211727, 817420211739, 817420211527numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (12 min 09 s, 46 min 38 s, 46 min 38 s, 31 min 25 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072299,38507229,monographie,enregistrement sonore,Document numérique | NUMAUD-128392 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 13, Cours du 29 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817120250960, 817420211712, 817420214032, 817320210110, 817320213944numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (12 min 41 s, 46 min 40 s, 46 min 57 s, 46 min, 17 min 12 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072299,38507229,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-717 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 13, Cours du 29 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817120250960, 817420211712, 817420214032, 817320210110, 817320213944numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (12 min 41 s, 46 min 40 s, 46 min 57 s, 46 min, 17 min 12 s)"
http://catalogue.bnf.fr/ark:/12148/cb385072299,38507229,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-717 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 13, Cours du 29 avril 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817120250960, 817420211712, 817420214032, 817320210110, 817320213944numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (12 min 41 s, 46 min 40 s, 46 min 57 s, 46 min, 17 min 12 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507234w,38507234,monographie,enregistrement sonore,Document numérique | NUMAUD-128393 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 14, Cours du 6 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211327, 817420211748, 817420211697, 817320210429numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (28 min 18 s, 46 min 34 s, 46 min 20 s, 35 min 42 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507234w,38507234,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-718 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 14, Cours du 6 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211327, 817420211748, 817420211697, 817320210429numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (28 min 18 s, 46 min 34 s, 46 min 20 s, 35 min 42 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507234w,38507234,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-718 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 14, Cours du 6 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211327, 817420211748, 817420211697, 817320210429numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (28 min 18 s, 46 min 34 s, 46 min 20 s, 35 min 42 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507237x,38507237,monographie,enregistrement sonore,Document numérique | NUMAUD-128394 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 15, Cours du 13 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211487, 817420213946, 817420211708, 817320210112, 817420211668numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (10 min 54 s, 46 min 32 s, 46 min 35 s, 46 min 52 s, 9 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507237x,38507237,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-719 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 15, Cours du 13 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211487, 817420213946, 817420211708, 817320210112, 817420211668numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (10 min 54 s, 46 min 32 s, 46 min 35 s, 46 min 52 s, 9 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507237x,38507237,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-719 (4) | ,3,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 15, Cours du 13 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211487, 817420213946, 817420211708, 817320210112, 817420211668numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"5 disques compacts enregistrables (10 min 54 s, 46 min 32 s, 46 min 35 s, 46 min 52 s, 9 min 30 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507240t,38507240,monographie,enregistrement sonore,Document numérique | NUMAUD-128395 | ,1,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 16, Cours du 20 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211522, 817420211520, 817420211655, 817420211664numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (36 min 36 s, 46 min 30 s, 46 min 46 s, 36 min 03 s)"
http://catalogue.bnf.fr/ark:/12148/cb38507240t,38507240,monographie,enregistrement sonore,Tolbiac | Rez-de-jardin | magasin | PDC12-720 (3) | ,2,"[Sur Foucault]. Le pouvoir : année universitaire 1985-1986. 16, Cours du 20 mai 1986 (Reproduction numérisée) Gilles Deleuze, aut., participant","Deleuze, Gilles (1925-1995). Auteur du texte","Deleuze, Gilles (1925-1995). Participant",Bibliothèque nationale de France (Paris),1998,"Numéro(s) de matrice : 817420211522, 817420211520, 817420211655, 817420211664numéro de fabrication","Foucault, Michel (1926-1984)",,fre | français | ,"4 disques compacts enregistrables (36 min 36 s, 46 min 30 s, 46 min 46 s, 36 min 03 s)"
